business_id,name,address,city,state,postal_code,phone_number,latitude,longitude
a2j0f0000015NsrAAE,Cafe Sheli,15-16 - 7700  Bathurst Street,Vaughan,Ontario,L4J 7Y3,(905) 762-0640,43.8096405478,-79.451635633
a2j0f0000015No8AAE,Newmarket Plaza Fish & Chips,17 - 130  Davis Drive,Newmarket,Ontario,L3Y 2N1,(905) 895-8372,44.054417,-79.474707
a2j0f0000015No9AAE,Starbucks Coffee Canada,7355  Bayview Avenue,Markham,Ontario,L3T 5Z2,(905) 771-9229,43.813681533509445,-79.39858894449506
a2j0f0000015NoCAAU,Shoppers Drug Mart,T13 - 1661  Denison Street,Markham,Ontario,L3R 6E4,(905) 946-0278,43.833376,-79.307775
a2j0f0000015NoFAAU,Taco Bell,F040 - 5000  Highway 7 East,Markham,Ontario,L3R 4M9,(905) 948-9334,43.868034,-79.289861
a2j0f0000015NoHAAU,McClellan Community Child Care - Highview Child Care Centre,240  McClellan Way,Aurora,Ontario,L4G 6X8,(905) 841-1638,43.971947,-79.481656
a2j0f0000015NtDAAU,Little Caesars Pizza,8 - 24018  Woodbine Avenue,Georgina,Ontario,L4P 3E9,(905) 476-8888,44.226946,-79.447031
a2j0f0000015NrtAAE,Quality Cheese,111 Jevlan Drive,Vaughan,Ontario,L4L 8C2,(905) 265-9991,43.79645669719376,-79.54636271856029
a2j0f0000015NrgAAE,Faema Caffe Boutique,11-12 - 3175  Rutherford Road,Vaughan,Ontario,L4K 5Y6,(905) 738-6060,43.828006,-79.538454
a2j0f0000015NswAAE,Pho Viet Xpress,3 - 7077  Bathurst Street,Vaughan,Ontario,L4J 6Y6,(905) 889-8837,43.79401553281593,-79.44538554417127
a2j0f0000015NsxAAE,Patisserie Kirin,104-105 - 3621  Highway 7 East,Markham,Ontario,L3R 0G6,(905) 604-5133,43.85407214508653,-79.33745725021873
a2j0f0000015NoMAAU,Courtyard by Marriott,150  Interchange Way,Vaughan,Ontario,L4K 5P7,(905) 660-9938,43.78738437322527,-79.53492857962375
a2j0f0000015NoOAAU,Esso,1 - 1515  King Side Road,King,Ontario,L7B 1L4,(905) 833-6332,43.933352,-79.507142
a2j0f0000015NoPAAU,Willow Beach Corner Store,1588  Metro Road North,Georgina,Ontario,L0E 1S0,(905) 722-3838,44.31229465989434,-79.41712686267134
a2j0f0000015NriAAE,Loyal True Blue & Orange Home & Century Private School,11181  Yonge Street,Richmond Hill,Ontario,L4S 1L2,(905) 737-1011,43.9003,-79.442735
a2j0f0000015NrlAAE,Behesht Cafe,2 - 10165  Yonge Street,Richmond Hill,Ontario,L4C 1T5,(647) 367-9760,43.874889,-79.437898
a2j0f0000015NrnAAE,South Shore Restaurant,20810  Dalton Road,Georgina,Ontario,L0E 1R0,(905) 722-3762,44.30347377277348,-79.36298516904864
a2j0f0000015NoQAAU,Shoppers Drug Mart,10800  Bayview Avenue,Richmond Hill,Ontario,L4S 0A6,(905) 770-7050,43.8946657763,-79.420889455
a2j0f0000015NoWAAU,Chuck E. Cheese's,3255  Rutherford Road,Vaughan,Ontario,L4K 5Y5,(905) 532-0172,43.828696,-79.541129
a2j0f0000015NndAAE,Brightpath Early Learning & Childcare,2077  Rutherford Road,Vaughan,Ontario,L4K 5T6,(905) 417-9440,43.837791,-79.502628
a2j0f0000015NofAAE,Kirby Road Farm,2939  Kirby Road,Vaughan,Ontario,L6A 1S1,(416) 819-1355,43.88641101556754,-79.54261679630281
a2j0f0000015NrqAAE,Keswick Variety,532  The Queensway South,Georgina,Ontario,L4P 2E6,(905) 535-0651,44.208222689520014,-79.46749906399394
a2j0f0000015NrvAAE,BIG BONE BBQ & WICKED WINGS,13-14 - 1  Church Street,Georgina,Ontario,L4P 3E9,(905) 535-2663,44.24717037364823,-79.45267579722257
a2j0f0000015NrwAAE,Nick's Famous Shawarmas,B01B - 15440  Bayview Avenue,Aurora,Ontario,L4G 7J1,(905) 503-2890,44.009146,-79.445776
a2j0f0000015NoaAAE,Me Va Me Express,C3 - 330  Steeles Avenue West,Vaughan,Ontario,L4J 6W9,(905) 771-7377,43.7959898533847,-79.43173306369208
a2j0f0000015NocAAE,Legacy Distributors Inc.,5 - 625  Zenway Boulevard,Vaughan,Ontario,L4H 4J8,(905) 265-9900,43.774634,-79.645062
a2j0f0000015NoeAAE,Java Shop Cafe,102 - 3760  14th Avenue,Markham,Ontario,L3R 0G6,(905) 947-8758,43.838192,-79.327994
a2j0f0000015NohAAE,Amica at - Unionville,34  Main Street Unionville,Markham,Ontario,L3R 2E4,(905) 947-9990,43.866489,-79.311378
a2j0f0000015O2DAAU,Compass Group Canada - IBM,8200  Warden Avenue,Markham,Ontario,L6G 1C7,(905) 413-4673,43.8487726307,-79.3390862754
a2j0f0000015NypAAE,Fish Ball Place,N22-N26 - 4300  Steeles Avenue East,Markham,Ontario,L3R 0Y5,(905) 948-1882,43.825951,-79.305711
a2j0f0000015NzmAAE,Red Sichuan Cuisine (The),3 - 5328  Highway 7 East,Markham,Ontario,L3P 1B9,(905) 554-8880,43.8687471613753,-79.28173753056916
a2j0f0000015NzqAAE,Community Living York South,101  Edward Avenue,Richmond Hill,Ontario,L4C 5E5,(905) 884-9110,43.89502001858125,-79.42710560125667
a2j0f0000015O1yAAE,Negril Jerk Food,1 - 2002  Middlefield Road,Markham,Ontario,L3R 6V5,(905) 294-9694,43.833047,-79.296994
a2j0f0000015NyuAAE,Reggio Kids,9785  Bayview Avenue,Richmond Hill,Ontario,L4C 9X7,(905) 508-5437,43.871221,-79.413552
a2j0f0000015NzSAAU,Khaike Paan,4-5 - 10737  Yonge Street,Richmond Hill,Ontario,L4C 9M9,(905) 883-4824,43.89043325074581,-79.44031639504983
a2j0f0000019OCPAA2,Domino’s Pizza,103 - 13321  Yonge Street,Richmond Hill,Ontario,L4E 0K5,(905) 773-5050,43.952964771326286,-79.45525975789184
a2j0f0000010zOSAAY,QQ Cafe,7 - 883  Mulock Drive,Newmarket,Ontario,L3Y 8S3,(905) 235-6267,44.04620557054803,-79.43592956849064
a2j0f000000ICiYAAW,Mister Moon's,109 - 13311  Yonge Street,Richmond Hill,Ontario,L4E 3L6,(905) 773-8383,43.952372418118216,-79.45515574189277
a2j0f000001NwzIAAS,Daya Health Foods,103 - 7181  Yonge Street,Markham,Ontario,L3T 0C7,(905) 881-0454,43.80360159852076,-79.41957539145734
a2j0f000001Nx5fAAC,Skyview Medi Spa,200 - 372  Hollandview Trail,Aurora,Ontario,L4G 0A5,(905) 727-6127,44.015228,-79.449642
a2j0f000000jWGrAAM,Funtastic Forest,12 - 14  Connie Crescent,Vaughan,Ontario,L4K 1L6,(905) 738-6386,43.82110760708305,-79.489353494847
a2j0f000001NMz5AAG,Grandma's Home,7050  Warden Avenue,Markham,Ontario,L3R 5Y3,(905) 940-8818,43.82126348462175,-79.32560953631672
a2j0f000001NN8vAAG,Tim Hortons,17551  Woodbine Avenue,East Gwillimbury,Ontario,L9N 0L6,(905) 898-0360,44.07206564529347,-79.4071333622038
a2j0f000000jWQhAAM,Halibut House Fish &Chips,120-130 - 11  Disera Drive,Vaughan,Ontario,L4J 0A7,(613) 784-9977,43.81093932993436,-79.45364090186676
a2j0f000001AxZvAAK,Rumors Bar Cafe Bistro,103 - 7163  Yonge Street,Markham,Ontario,L3T 0C6,(647) 786-5434,43.80255667516312,-79.42070543947673
a2j0f000001WxpgAAC,Osmow's,102 - 5261  Highway 7 East,Markham,Ontario,L3P 1B8,,43.86688125163478,-79.28376227777335
a2j0f000000yx7fAAA,Sindbad Lounge,20 - 4040  Steeles Avenue West,Vaughan,Ontario,L4L 4Y5,(647) 244-8645,43.76960524674315,-79.55272899568699
a2j0f000001ID7tAAG,Dancing Noodle,16-17 - 3235  Highway 7 East,Markham,Ontario,L3R 3P3,(905) 604-8268,43.84842833150105,-79.34842996772079
a2j0f000000jXABAA2,Ssangyke Jjimdak,17 - 100  Steeles Avenue West,Vaughan,Ontario,L4J 7Y1,(647) 521-9706,43.797932931494486,-79.42449740580528
a2j0f0000015LBqAAM,Heritage Champions,23 - 144  Main Street Markham North,Markham,Ontario,L3P 5T3,(905) 472-5185,43.87902947618248,-79.26181598703693
a2j0f0000015LbSAAU,Milbree-Viking Bakery and Delicatessen,2 - 350  Davis Drive,Newmarket,Ontario,L3Y 2N7,(905) 898-0200,44.0581061957,-79.4643631881
a2j0f0000015LbXAAU,Calabria Bakery,11-12 - 5694  Highway 7 East,Markham,Ontario,L3P 1B4,(905) 471-1033,43.87183079001753,-79.26949078457176
a2j0f0000015LbUAAU,Subway,5 - 7080  Warden Avenue,Markham,Ontario,L3R 5Y2,(905) 489-9901,43.822396383,-79.3259202063
a2j0f0000015LbAAAU,M&M Food Market,15 - 76  Arlington Drive,Georgina,Ontario,L4P 0A9,(905) 476-6688,44.234127,-79.450734
a2j0f0000015LbBAAU,A&W,3700  Major Mackenzie Drive West,Vaughan,Ontario,L6A 1S1,(647) 829-3740,43.848756,-79.538937
a2j0f0000015LbMAAU,Charcoal Grill Legend,B17 - 8360  Kennedy Road,Markham,Ontario,L3R 9W4,(905) 604-8688,43.859392,-79.304654
a2j0f0000015LbNAAU,Little Miracles Child Care & Learning Centre,3300  Highway 7 East,Markham,Ontario,L3R 5N9,(416) 800-8880,43.852614,-79.347513
a2j0f0000015LbGAAU,Chilly Willy Ice,5 - 1190  Twinney Drive,Newmarket,Ontario,L3Y 9E3,(905) 898-2921,44.06345,-79.427142
a2j0f0000015LOtAAM,Kum Hong BBQ Restaurant,15 - 420  Highway 7 East,Richmond Hill,Ontario,L4B 3K2,(905) 881-6704,43.843674271235855,-79.39107518047808
a2j0f0000015LOuAAM,Mucho Burrito,B9,East Gwillimbury,Ontario,L9N 0A2,(905) 235-7544,44.073557,-79.484767
a2j0f0000015LPDAA2,Fun Kee,10 - 8392  Kennedy Road,Markham,Ontario,L3R 0W4,(905) 944-1918,43.8612476848,-79.3038893354
a2j0f0000015LPEAA2,Panash Bakery,4A - 5308  Highway 7 East,Markham,Ontario,L3P 1B9,(905) 471-7727,43.86857590761925,-79.28247360646253
a2j0f0000015LPFAA2,Magna Exteriors Inc.,50  Casmir Court,Vaughan,Ontario,L4K 4J5,(905) 761-7070,43.8269661941,-79.490142234
a2j0f0000015LPIAA2,Fuoco Smokehouse,688  Chrislea Rd,Vaughan,Ontario,L4L 8K9,(905) 851-6880,43.80695,-79.547238
a2j0f0000015LP1AAM,Bento Nouveau,1 - 5283  Rutherford Road,Vaughan,Ontario,L4H 2T2,(905) 850-7013,43.8146418454,-79.6065786449
a2j0f0000015LOxAAM,Pizza Nova,3 - 17205  Leslie Street,Newmarket,Ontario,L3Y 8K7,(905) 836-5168,44.056527,-79.429532
a2j0f0000015LP0AAM,Cafe Teapioca,100 - 3600  Rutherford Road,Vaughan,Ontario,L4H 3T8,(289) 304-6521,43.82755875216703,-79.55107765318168
a2j0f0000015LPPAA2,Canada's Wonderland - International Street - Manchu Wok,9580  Jane Street,Vaughan,Ontario,L6A 1S6,(905) 832-7000,43.8423479191,-79.5407803574
a2j0f0000015LPVAA2,Empress Dollar & Convenience,11 - 2563  Major Mackenzie Drive West,Vaughan,Ontario,L6A 2E8,(905) 417-8200,43.8520185205,-79.5224899223
a2j0f0000015LPWAA2,Thai Supreme,13 - 40  Innovation Drive,Vaughan,Ontario,L4H 0T2,(905) 265-1122,43.78791,-79.627697
a2j0f0000015LPfAAM,Purdys Chocolatier,260 - 1  Bass Pro Mills Drive,Vaughan,Ontario,L4K 5W4,(905) 699-0833,43.825741,-79.538325
a2j0f0000015LPoAAM,Tim Hortons,3310  Steeles Avenue West,Vaughan,Ontario,L4K 1A2,(905) 760-9639,43.77415445388153,-79.53043338835889
a2j0f0000015LPnAAM,Newmarket Community Church,145  Pony Drive,Newmarket,Ontario,L3Y 7B5,(905) 806-0129,44.073005,-79.428906
a2j0f0000015LPqAAM,Bijoys Restaurant,42  Temperance Street,Aurora,Ontario,L4G 2P7,(905) 727-7149,43.9982848807,-79.4688265549
a2j0f0000015LPrAAM,Yang's Teppanyaki & Sushi,15-18 - 3255  Rutherford Road,Vaughan,Ontario,L4K 5Y5,(905) 761-0268,43.828696,-79.541129
a2j0f0000015LPhAAM,Pasta Varone Inc.,20 - 190  Marycroft Avenue,Vaughan,Ontario,L4L 5Y2,(905) 264-0125,43.783948,-79.566379
a2j0f0000015LPmAAM,Compass Group Canada - TD McNabb,101  McNabb Street,Markham,Ontario,L3R 4H8,(416) 484-5162,43.832176,-79.326132
a2j0f0000015LQrAAM,Greek Brothers,10 - 3603  Langstaff Road,Vaughan,Ontario,L4L 9G7,(905) 264-2001,43.808433,-79.54832
a2j0f0000015LQlAAM,Canada's Wonderland - International Street - Pizza Pizza,9580  Jane Street,Vaughan,Ontario,L6A 1S6,(905) 832-7000,43.8423479191,-79.5407803574
a2j0f0000015LQGAA2,Gloucester Bakery,8A - 8392  Kennedy Road,Markham,Ontario,L3T 5W2,(905) 305-1613,43.805712,-79.419838
a2j0f0000015LQKAA2,C.W. Coop's,2A - 15408  Yonge Street,Aurora,Ontario,L4G 1N9,(905) 841-9229,44.0036205708,-79.4695858208
a2j0f0000015LQLAA2,Petro Canada,9550  Yonge Street,Richmond Hill,Ontario,L4C 1V6,(905) 770-9100,43.8604947513,-79.4355823968
a2j0f0000015LQPAA2,YMCA of Greater Toronto - Aurora YMCA Nursery School,79  Victoria Street,Aurora,Ontario,L4G 1R3,(905) 727-5189,43.997429,-79.464674
a2j0f0000015LQsAAM,Midan Restaurant,101 - 3700  Steeles Avenue West,Vaughan,Ontario,L4L 8K8,(905) 856-9774,43.7721511707,-79.542758837
a2j0f0000015LQjAAM,Sodexo Canada - Teva Canada,5691  Main Street,Whitchurch-Stouffville,Ontario,L4A 8B1,(416) 291-8888,43.966112,-79.270322
a2j0f0000015LQQAA2,Ktantanim Daycare Inc.,949  Clark Avenue West,Vaughan,Ontario,L4J 8G6,(647) 400-7703,43.801663,-79.453933
a2j0f0000015LQWAA2,Swiss Chalet,725  Markland Street,Markham,Ontario,L6C 0G6,(905) 887-9650,43.885644595,-79.3733396629
a2j0f0000015LQYAA2,Uncle Bill Ginseng Farm,C67 - 4300  Steeles Avenue East,Markham,Ontario,L3R 0Y5,(905) 948-9788,43.826199,-79.306317
a2j0f0000015LQZAA2,Farm (The),6482  Bloomington Road,Whitchurch-Stouffville,Ontario,L4A 2Z5,(905) 203-2777,44.012317,-79.247846
a2j0f0000015LPvAAM,Cameo Lounge Inc.,4120  Steeles Avenue West,Vaughan,Ontario,L4L 4V2,(905) 605-6080,43.76928,-79.55638
a2j0f0000015LPyAAM,Tim Hortons,9275  Bayview Avenue,Richmond Hill,Ontario,L4C 9X4,(905) 731-3672,43.8569675390565,-79.4099481154997
a2j0f0000015LQ4AAM,Hoi Mei Shing,4 - 7060  Warden Avenue,Markham,Ontario,L3R 5Y2,(905) 513-9222,43.822173,-79.325273
a2j0f0000015LQ7AAM,Blue Ocean Cafe,A6-A7 - 8392  Kennedy Road,Markham,Ontario,L3R 0W4,(905) 604-5200,43.862639,-79.303703
a2j0f0000015LQtAAM,Sneakers,14 - 18025  Yonge Street,Newmarket,Ontario,L3Y 8B8,(905) 235-5517,44.06754750589395,-79.48235394558081
a2j0f0000015LQ8AAM,Elgin Barrow Arena,43  Church Street South,Richmond Hill,Ontario,L4C 1W1,(905) 884-1368,43.875163557044196,-79.43562644878762
a2j0f0000015LQxAAM,Kleinburg Early Learning Centre,6950  Nashville Road,Vaughan,Ontario,L0J 1C0,(905) 893-7211,43.840554,-79.669708
a2j0f0000015LQyAAM,Porcello Cantina,11-12 - 125  Hawkview Boulevard,Vaughan,Ontario,L4H 3T7,(905) 553-0121,43.827971,-79.55264
a2j0f0000015LQbAAM,Mi-ne Japanese Restaurant,1-2 - 10815  Yonge Street,Richmond Hill,Ontario,L4C 3E3,(905) 883-6616,43.8914899429,-79.4412054302
a2j0f0000015LQcAAM,Tim Hortons,1030  Centre Street,Vaughan,Ontario,L4J 3M8,(905) 707-0378,43.8094163551,-79.4591878321
a2j0f0000015LQdAAM,Baton Rouge,7 - 230  Commerce Valley Drive East,Markham,Ontario,L3T 7Y3,(905) 764-6959,43.84360952155641,-79.37784003721472
a2j0f0000015LQeAAM,Daisy Mart,17 - 9200  Weston Road,Vaughan,Ontario,L4H 2P8,(905) 832-8644,43.827299918,-79.5579117039
a2j0f0000015LQgAAM,La Maison Montessori House,14  Stone Road,Aurora,Ontario,L4G 6X9,(905) 726-2110,44.001313,-79.443448
a2j0f0000015M3KAAU,Pizza Village,11 - 11399  Keele Street,Vaughan,Ontario,L6A 4E1,(905) 832-1313,43.8903130176,-79.5198525285
a2j0f0000015M3LAAU,Camp Robin Hood,10243  Reesor Road,Markham,Ontario,L6B 1A8,(416) 736-4443,43.925095,-79.22044
a2j0f0000015M3OAAU,St. Gabriel Child Care,91  Fiori Drive,Vaughan,Ontario,L4L 5S4,(905) 850-3358,43.798693,-79.561242
a2j0f0000015M3QAAU,Captain's Boil (The),7-9 - 3255  Rutherford Road,Vaughan,Ontario,L4K 5Y5,(905) 597-0889,43.828544,-79.540999
a2j0f0000015M3RAAU,Maple Community Centre,10190  Keele Street,Vaughan,Ontario,L6A 1T1,(905) 832-8560,43.8596277748334,-79.51484789653456
a2j0f0000015M3JAAU,Easy Seafood Ltd.,7075  Markham Road,Markham,Ontario,L3S 3J9,(905) 471-6451,43.8387279125,-79.2504738273
a2j0f0000015MXZAA2,OPA! Souvlaki of Greece,M3 - 1450  Major Mackenzie Drive West,Vaughan,Ontario,L6A 4H6,(905) 303-6611,43.862231,-79.484624
a2j0f0000015MXaAAM,Aramark Canada Ltd. - Stouffville District Secondary School,801  Hoover Park Drive,Whitchurch-Stouffville,Ontario,L4A 0A4,(905) 642-3103,43.961448,-79.259749
a2j0f0000015MXeAAM,King's Wok House,16 - 2900  Steeles Avenue East,Markham,Ontario,L3T 4X1,(905) 731-4333,43.8129262527,-79.3595311833
a2j0f0000015MXfAAM,Baskin Robbins,B22 - 9255  Woodbine Avenue,Markham,Ontario,L3R 0J8,(905) 887-2490,43.869564657,-79.3612310616
a2j0f0000015M3UAAU,Cafe Hollywood,7240  Kennedy Road,Markham,Ontario,L3R 7P2,(905) 477-8877,43.83216433937958,-79.30623716780855
a2j0f0000015M3ZAAU,Subway,10 - 735  Markland Street,Markham,Ontario,L6C 0G6,(905) 887-0900,43.8863201466,-79.3737874242
a2j0f0000015M3TAAU,Udora Market,5  Victoria Street,Georgina,Ontario,L0C 1L0,(705) 228-8111,44.2570748884,-79.1833597417
a2j0f0000015MAzAAM,Kung Fu Duck,10 - 7010  Warden Avenue,Markham,Ontario,L3R 5Y3,(415) 827-6368,43.820398,-79.325504
a2j0f0000015MB2AAM,Dollarama,8190  Bayview Avenue,Markham,Ontario,L3T 2S2,(905) 695-1001,43.831641,-79.40453
a2j0f0000015MB4AAM,Aida's Pinevalley Bakery,8 - 830  Rowntree Dairy Road,Vaughan,Ontario,L4L 5V2,(905) 851-8642,43.7798350915,-79.5707752836
a2j0f0000015MjsAAE,Granny's Fish & Chips,4A - 15483  Yonge Street,Aurora,Ontario,L4G 1P3,(905) 841-3755,44.0059404509,-79.4684394437
a2j0f0000015MjyAAE,Pizza Pizza,5 - 7694  Islington Avenue,Vaughan,Ontario,L4L 1W3,(905) 851-1111,43.7793200141,-79.5880517263
a2j0f0000015Mk1AAE,Mr. Chestnut,16 - 290  Yorktech Drive,Markham,Ontario,L6G 0A7,(416) 886-8801,43.84648,-79.347683
a2j0f0000015M3oAAE,Chartwell - Pine Grove Lodge,8403  Islington Avenue,Vaughan,Ontario,L4L 1X3,(905) 850-3605,43.797227,-79.584698
a2j0f0000015O3aAAE,Canadian Tire Gas Bar,7660  Markham Road,Markham,Ontario,L3S 4S1,(905) 472-7407,43.85228743544231,-79.25528843682517
a2j0f0000015O3cAAE,General Tso's Kitchen,7045  Yonge Street,Markham,Ontario,L3T 2A6,(905) 889-9777,43.799518,-79.420095
a2j0f0000015O3iAAE,St. Thomas Villanova,2480  15th Sideroad,King,Ontario,L7B 1E5,(905) 833-2932,43.945379,-79.539547
a2j0f0000015MXXAA2,Max's of Manila,121 - 1520  Steeles Avenue West,Vaughan,Ontario,L4K 3B9,(289) 597-9433,43.788294,-79.471647
a2j0f0000015Mk2AAE,CC Lemon Snack Bar,B52 - 4300  Steeles Avenue East,Markham,Ontario,L3R 0Y5,(647) 727-2076,43.826199,-79.306317
a2j0f0000015Mk5AAE,FreshCo,8 - 3737  Major Mackenzie Drive West,Vaughan,Ontario,L4L 1A6,(905) 303-3144,43.862473,-79.588437
a2j0f0000015M3uAAE,Master Q Billiard & Lounge,4 - 20  Apple Creek Boulevard,Markham,Ontario,L3R 5Z1,(905) 307-8828,43.8583009481,-79.3576131097
a2j0f0000015M3vAAE,Nobleton Pizza and Wings,9 - 13305  Highway 27,King,Ontario,L0G 1N0,(905) 859-0241,43.909861,-79.654368
a2j0f0000015M3yAAE,Dr G.W. Williams High School,39  Dunning Avenue,Aurora,Ontario,L4G 1A2,(905) 727-3131,43.9897141765,-79.4625042057
a2j0f0000015M3zAAE,Walmart,1050  Hoover Park Drive,Whitchurch-Stouffville,Ontario,L4A 0G9,(905) 640-8848,43.954811,-79.275606
a2j0f0000015M44AAE,Eggs4Life,105 - 72  Copper Creek Drive,Markham,Ontario,L6B 0P2,(905) 201-9660,43.865534,-79.229244
a2j0f0000015M46AAE,Vaughan Secondary School,1401  Clark Avenue,Vaughan,Ontario,L4J 7R4,(905) 660-9359,43.797757,-79.469807
a2j0f0000015M47AAE,Hero Certified Burgers,B6 - 15340  Bayview Avenue,Aurora,Ontario,L4G 3G8,(905) 727-3218,44.0067013225,-79.4448947983
a2j0f0000015M4NAAU,Tracy Dessert,C29 - 3235  Highway 7 East,Markham,Ontario,L3R 3P3,(905) 470-2222,43.8484130518,-79.3484267288
a2j0f0000015O42AAE,Gryfe's Bagel Bakery Ltd.,34  Drumlin Circle,Vaughan,Ontario,L4K 3G1,(905) 761-0036,43.7845840845,-79.4894972842
a2j0f0000015O45AAE,Canadian Madeira Club,24120  Highway 48,Georgina,Ontario,L0E 1R0,(416) 533-2401,44.25156877156927,-79.34498132769033
a2j0f0000015M4BAAU,Open Arms Preschool,21  Bedford Park Avenue,Richmond Hill,Ontario,L4C 2N9,(905) 508-1000,43.87945459042564,-79.43789450514673
a2j0f0000015M4CAAU,Esso,3764  Highway 7 West,Vaughan,Ontario,L4L 9C3,(905) 264-9970,43.78971816492058,-79.54819193113386
a2j0f0000015M4RAAU,Yu Steam Pot,1 - 9  East Wilmot Street,Richmond Hill,Ontario,L4B 1A3,(905) 499-2158,43.8523347261483,-79.3832897998122
a2j0f0000015M4UAAU,D&G Quality Meat,5 - 1  Masseyfield Gate,Markham,Ontario,L3R 3M8,(905) 513-8826,43.823841,-79.325444
a2j0f0000015M4WAAU,Upper Canada Child Care - Rosedale North Child Care,300  Rosedale Heights Drive,Vaughan,Ontario,L4J 6Y8,(905) 771-6820,43.817069,-79.448708
a2j0f0000015M4aAAE,Grosvenor Montessori School,33  Arnold Crescent,Richmond Hill,Ontario,L4C 3R6,(647) 477-9700,43.874121,-79.439513
a2j0f0000015MkFAAU,Shiraz Restaurant & Bar,110 - 9737  Yonge Street,Richmond Hill,Ontario,L4C 1V7,(905) 764-6900,43.865378,-79.435779
a2j0f0000015MkGAAU,Reggio Kids (2),9741  Bayview Avenue,Richmond Hill,Ontario,L4C 9X7,(905) 770-7210,43.869911,-79.413445
a2j0f0000015MkIAAU,MR.SUB,F025 - 5000  Highway 7 East,Markham,Ontario,L3R 4M9,(289) 469-5224,43.868304,-79.288483
a2j0f0000015MkLAAU,Canada's Wonderland - White Water Canyon - Mess Haul Hot Dog,9580  Jane Street,Vaughan,Ontario,L6A 1S6,(905) 832-7000,43.841234,-79.539027
a2j0f0000015MkNAAU,Crepe De Licious,398 - 1  Bass Pro Mills Drive,Vaughan,Ontario,L4K 5W4,(289) 597-0886,43.822741,-79.533403
a2j0f0000015O3ZAAU,Shazzies,83  Green Lane,Markham,Ontario,L3T 6K6,(647) 993-4535,43.82247939853857,-79.39411031058077
a2j0f0000015O3XAAU,Sweet Adeline Pie & Pastry CO.,3 - 1175  Stellar Drive,Newmarket,Ontario,L3Y 7B8,(905) 895-5082,44.0774913766,-79.429711102
a2j0f0000015M2GAAU,Aramark Canada Ltd. - Unionville High School,201  Town Centre Boulevard,Markham,Ontario,L3R 8G5,(905) 479-5572,43.8587512418,-79.3369059103
a2j0f0000015M2OAAU,Warden Convenience,116 - 3621  Highway 7 East,Markham,Ontario,L3R 0G6,(905) 948-8828,43.8540566853,-79.3374540144
a2j0f0000015MkUAAU,Villar Foods,12 - 120  Whitmore Road,Vaughan,Ontario,L4L 6A4,(905) 965-5060,43.785369,-79.556078
a2j0f0000015MkXAAU,La Marchigiana,50  MacIntosh Boulevard,Vaughan,Ontario,L4K 4L5,(905) 660-3111,43.803607,-79.523957
a2j0f0000015MkYAAU,San Antonio Seafood Market Ltd,106-107A - 8383  Weston Road,Vaughan,Ontario,L4L 2V5,(905) 856-2000,43.80623,-79.550202
a2j0f0000015O3YAAU,Gordon's Residential Home,105  Sand Road,East Gwillimbury,Ontario,L9N 1H9,(905) 836-4215,44.115039,-79.504791
a2j0f0000015MkTAAU,Sharon Gun Club,18255  Kennedy Road,East Gwillimbury,Ontario,L0G 1V0,(905) 473-2407,44.099721,-79.362606
a2j0f0000015O4RAAU,Together We Grow Learning & Childcare Centre Inc.,11191  Keele Street,Vaughan,Ontario,L6A 1S1,(905) 832-8688,43.891731,-79.520891
a2j0f0000015O4SAAU,MyIndieCoffee.com,7 - 17817  Leslie Street,Newmarket,Ontario,L3Y 8C6,(905) 806-3652,44.073363,-79.433771
a2j0f0000015O4XAAU,Circle K,B1 - 9600  Islington Avenue,Vaughan,Ontario,L4L 1A7,(905) 893-0356,43.8244940066,-79.6097079751
a2j0f0000015O3kAAE,Xsell Convenience,200  Springhead Gardens,Richmond Hill,Ontario,L4C 5C8,(905) 737-9493,43.85863308760528,-79.44090052331791
a2j0f0000015O3oAAE,La Empanada Cafe,16 - 4000  Steeles Avenue West,Vaughan,Ontario,L4L 4V9,(905) 605-1810,43.770181,-79.551298
a2j0f0000015O3lAAE,Mandala Cafe & Lounge,10670  Yonge Street,Richmond Hill,Ontario,L4C 3C9,(905) 237-7969,43.88750527196354,-79.44179541337442
a2j0f0000015O3JAAU,Swiss Chalet,20-26 - 7700  Bathurst Street,Vaughan,Ontario,L4J 7Y3,(905) 771-7666,43.8096405478,-79.451635633
a2j0f0000015MX1AAM,Harvey's,1111  Davis Drive,Newmarket,Ontario,L3Y 8M9,(905) 853-5351,44.068137635,-79.4307412592
a2j0f0000015MX4AAM,What A Bagel,102 - 7117  Bathurst Street,Vaughan,Ontario,L4J 2J6,(905) 707-0101,43.7949525752,-79.4456202046
a2j0f0000015MX8AAM,Circle K,255  East Beaver Creek Road,Richmond Hill,Ontario,L4B 1M7,(905) 707-0048,43.84575009117587,-79.37874193469558
a2j0f0000015MXDAA2,Baskin Robbins,66  Davis Drive,Newmarket,Ontario,L3Y 2M7,(905) 836-0553,44.0549361327,-79.4775813354
