date,business_id,description
20171120,a2j0f0000015NEWAA2,Restaurant: Operator of a high-risk food premises fails to ensure that at least (1) certified food handler is present at all times during operation - Not In Compliance
20171120,a2j0f0000008M5RAAU,Restaurant: Fail to ensure wiping cloths are handled properly - Corrected During Inspection
20171120,a2j0f0000008M5RAAU,"Restaurant: Fail to maintain cutting boards, blocks, tables or bowls in a clean and sanitary manner - Not In Compliance"
20171120,a2j0f0000015O6PAAU,Restaurant: Fail to ensure floor of food handling room kept clean and in good repair - Not In Compliance
20171120,a2j0f0000015O6PAAU,"Restaurant: Fail to provide adequate protection against the entrance of insects, vermin, rodents, dust and fumes - Not In Compliance"
20171120,a2j0f0000015O6PAAU,Restaurant: Fail to ensure room kept free from materials/equipment not regularly used - Not In Compliance
20171121,a2j0f0000015NxSAAU,Food Take Out: Fail to ensure floor of food handling room kept clean and in good repair - Not In Compliance
20171121,a2j0f0000015NxSAAU,Food Take Out: Fail to maintain ventilation system in a clean and sanitary manner - Not In Compliance
20171121,a2j0f0000015L59AAE,Restaurant: Fail to maintain all surfaces as readily cleanable and non-absorbent - Corrected During Inspection
20171121,a2j0f0000015L59AAE,Restaurant: Certified food handler fails to produce food handler certificate and photo identification - Not In Compliance
20171121,a2j0f0000015M8rAAE,Restaurant: Fail to ensure wiping cloths are handled properly - Corrected During Inspection
20171121,a2j0f0000015MYAAA2,Restaurant: Fail to operate food premise in a manner to permit cleaning / sanitary maintenance of walls - Not In Compliance
20171121,a2j0f0000008M6eAAE,Restaurant: Fail to provide paper towels in food preparation area - Corrected During Inspection
20171121,a2j0f0000008M6eAAE,Restaurant: Fail to store food 15 cm off the floor to prevent contamination - Corrected During Inspection
20171121,a2j0f0000008M6eAAE,Restaurant: Fail to provide racks or shelves for food storage - Corrected During Inspection
20171121,a2j0f0000015MYAAA2,Restaurant: Fail to maintain all surfaces clean and in good repair - Corrected During Inspection
20171121,a2j0f0000008M6eAAE,Restaurant: Fail to maintain all surfaces clean and in good repair - Not In Compliance
20171121,a2j0f0000008M6eAAE,Restaurant: Fail to maintain all surfaces as readily cleanable and non-absorbent - Not In Compliance
20171121,a2j0f0000008M6eAAE,Restaurant: Fail to ensure floor of food handling room kept clean and in good repair - Not In Compliance
20171121,a2j0f0000015LfIAAU,Child Care Onsite Prep: Fail to maintain ventilation system in a clean and sanitary manner - Not In Compliance
20171121,a2j0f0000015NU2AAM,Restaurant: Hazardous food improperly thawed - Corrected During Inspection
20171121,a2j0f0000015NU2AAM,Restaurant: Fail to hold food at or above 60°C (140°F) after cooking / rapid reheating - Corrected During Inspection
20171121,a2j0f0000015LgAAAU,Food Warehouse / Depot: Fail to store food 15 cm off the floor to prevent contamination - Corrected During Inspection
20171121,a2j0f0000015Kn7AAE,Banquet Hall: Operator of a high-risk food premises fails to ensure that at least (1) certified food handler is present at all times during operation - Not In Compliance
20171121,a2j0f0000015Kn7AAE,Banquet Hall: Operator of a high-risk food premises fails to ensure a minimum of one operator holds a food handler's certificate - Not In Compliance
20171121,a2j0f0000015O1YAAU,Restaurant: Fail to provide thermometer in temperature controlled room/compartment used to store hazardous food - Not In Compliance
20171121,a2j0f0000015O1YAAU,Restaurant: Fail to protect food from contamination or adulteration - Corrected During Inspection
20171121,a2j0f0000015O1YAAU,Restaurant: Fail to store utensils in manner preventing contamination - Not In Compliance
20171121,a2j0f0000015O1YAAU,Restaurant: Fail to maintain all surfaces clean and in good repair - Not In Compliance
20171121,a2j0f0000015Kn7AAE,Banquet Hall: Fail to maintain food premises with tight / smooth / non-absorbent floor surface - Not In Compliance
20171121,a2j0f0000015NgdAAE,Restaurant: Fail to maintain hazardous foods at an internal temperature 4°C (40°F) or lower - Not In Compliance
20171121,a2j0f0000015NgdAAE,Restaurant: Fail to provide thermometer in temperature controlled room/compartment used to store hazardous food - Not In Compliance
20171121,a2j0f0000015NgdAAE,Restaurant: Fail to provide soap in a dispenser in the food preparation area - Corrected During Inspection
20171121,a2j0f0000015NgdAAE,Restaurant: Fail to store raw food below cooked/ready-to-eat food - Corrected During Inspection
20171121,a2j0f0000015NgdAAE,Restaurant: Fail to store food 15 cm off the floor to prevent contamination - Corrected During Inspection
20171121,a2j0f0000015NgdAAE,Restaurant: Fail to provide hot and cold running water in food preparation area - Not In Compliance
20171121,a2j0f0000015NgdAAE,Restaurant: Fail to ensure floor of dishwashing area kept clean and in good repair - Not In Compliance
20171121,a2j0f0000015L6SAAU,Butcher Shop: Fail to provide thermometer in temperature controlled room/compartment used to store hazardous food - Not In Compliance
20171121,a2j0f0000015L6SAAU,Butcher Shop: Fail to provide a sanitizing test reagent to verify the concentration of the chemical agent being used - Not In Compliance
20171121,a2j0f0000015L6SAAU,Butcher Shop: Fail to ensure room kept free from materials/equipment not regularly used - Not In Compliance
20171121,a2j0f0000015L6SAAU,Butcher Shop: Fail to ensure floor of food handling room kept clean and in good repair - Not In Compliance
20171121,a2j0f0000015L6SAAU,Butcher Shop: Fail to maintain the premises in a clean and sanitary condition - Not In Compliance
20171121,a2j0f0000015M5jAAE,Retirement Home: Fail to provide hot and cold water for handwashing in food preparation area - Corrected During Inspection
20171121,a2j0f0000015M5jAAE,Retirement Home: Fail to provide soap in a dispenser in the food preparation area - Corrected During Inspection
20171121,a2j0f0000015O5JAAU,"Restaurant: Fail to provide adequate protection against the entrance of insects, vermin, rodents, dust and fumes - Corrected During Inspection"
20171121,a2j0f0000015PORAA2,Restaurant: Fail to maintain all surfaces clean and in good repair - Not In Compliance
20171121,a2j0f0000015PORAA2,Restaurant: Fail to ensure floor of food handling room kept clean and in good repair - Not In Compliance
20171121,a2j0f0000015NejAAE,Restaurant: Fail to use chlorine sanitizer concentration at least 100 parts per million at 24°C or greater for at least 45 seconds - Not In Compliance
20171121,a2j0f0000015NejAAE,Restaurant: Fail to provide a sanitizing test reagent to verify the concentration of the chemical agent being used - Not In Compliance
20171121,a2j0f0000015LT1AAM,Restaurant: Fail to store utensils in manner preventing contamination - Corrected During Inspection
20171121,a2j0f0000015NOBAA2,Food Take Out: Fail to protect food from contamination or adulteration - Corrected During Inspection
20171121,a2j0f0000015NOBAA2,"Food Take Out: Fail to maintain cutting boards, blocks, tables or bowls in a clean and sanitary manner - Not In Compliance"
20171121,a2j0f0000015NOBAA2,Food Take Out: Fail to ensure room kept free from materials/equipment not regularly used - Not In Compliance
20171121,a2j0f0000015NOBAA2,Food Take Out: Fail to maintain all surfaces clean and in good repair - Not In Compliance
20171121,a2j0f0000015LxUAAU,Ice Cream / Yogurt Vendor: Fail to provide easily readable accurate thermometer - Corrected During Inspection
20171121,a2j0f0000015LxUAAU,"Ice Cream / Yogurt Vendor: Fail to use the wash, rinse, sanitize technique - Corrected During Inspection"
20171121,a2j0f0000015LxUAAU,"Ice Cream / Yogurt Vendor: Fail to wash, rinse and sanitize equipment / utensils after each use or as often as necessary - Corrected During Inspection"
20171122,a2j0f0000015LdIAAU,Restaurant: Fail to store food in containers that can be readily cleaned and sanitized - Corrected During Inspection
20171122,a2j0f0000015LdIAAU,Restaurant: Fail to maintain food premises with tight / smooth / non-absorbent floor surface - Not In Compliance
20171122,a2j0f0000015LdIAAU,Restaurant: Fail to ensure wall of food-handling room kept clean and in good repair - Not In Compliance
20171122,a2j0f0000015LWOAA2,Retirement Home: Fail to provide easily readable accurate thermometer - Corrected During Inspection
20171122,a2j0f0000015LWOAA2,Retirement Home: Fail to store food 15 cm off the floor to prevent contamination - Corrected During Inspection
20171122,a2j0f0000015MsEAAU,Restaurant: Fail to provide soap in a dispenser in the food preparation area - Not In Compliance
20171122,a2j0f0000015MsEAAU,Restaurant: Fail to provide paper towels in food preparation area - Not In Compliance
20171122,a2j0f0000015MsEAAU,Restaurant: Fail to maintain dishwasher wash water between 60°C and 71°C - Not In Compliance
20171122,a2j0f0000015MsEAAU,Restaurant: Fail to ensure wiping cloths are handled properly - Not In Compliance
20171122,a2j0f0000015MsEAAU,Restaurant: Operator of a high-risk food premises fails to ensure a minimum of one operator holds a food handler's certificate - Not In Compliance
20171122,a2j0f0000015MsEAAU,Restaurant: Operator of a high-risk food premises fails to ensure that at least (1) certified food handler is present at all times during operation - Not In Compliance
20171220,a2j0f0000015MsEAAU,Restaurant: Operator of a high-risk food premises fails to ensure a minimum of one operator holds a food handler's certificate - Not In Compliance
20171220,a2j0f0000015MsEAAU,Restaurant: Operator of a high-risk food premises fails to ensure that at least (1) certified food handler is present at all times during operation - Not In Compliance
20171122,a2j0f0000015O0TAAU,"Food Take Out: Fail to keep washroom in good repair, clean and in sanitary condition - Corrected During Inspection"
20171122,a2j0f0000015LYKAA2,Caterer / Commissary: Fail to maintain hazardous foods at an internal temperature 4°C (40°F) or lower - Corrected During Inspection
20171122,a2j0f0000015LWdAAM,Banquet Hall: Fail to maintain all surfaces as readily cleanable and non-absorbent - Corrected During Inspection
20171122,a2j0f0000015LYKAA2,Caterer / Commissary: Fail to adjust or repair the malfunctioning cooler - Not In Compliance
20171122,a2j0f0000015Na9AAE,"Child Care Onsite Prep: Fail to provide adequate protection against the entrance of insects, vermin, rodents, dust and fumes - Not In Compliance"
20171122,a2j0f0000015NEuAAM,Cafeteria: Fail to maintain dishwasher wash water between 60°C and 71°C - Not In Compliance
20171122,a2j0f0000015NVUAA2,Restaurant: Fail to provide a sanitizing test reagent to verify the concentration of the chemical agent being used - Not In Compliance
20171123,a2j0f0000015LtFAAU,Snack Bar / Refreshment Stand: Fail to provide easily readable accurate thermometer - Not In Compliance
20171123,a2j0f0000015LdPAAU,Food Plant / Production - York Region: Fail to store food 15 cm off the floor to prevent contamination - Corrected During Inspection
20171123,a2j0f0000015LdPAAU,Food Plant / Production - York Region: Fail to ensure premises cleaned / swept to prevent food contamination - Not In Compliance
20171123,a2j0f0000015LdPAAU,Food Plant / Production - York Region: Fail to ensure wall of food-handling room kept clean and in good repair - Not In Compliance
20171123,a2j0f0000015LdPAAU,Food Plant / Production - York Region: Fail to ensure room kept free from materials/equipment not regularly used - YES
20171123,a2j0f0000015O0FAAU,Restaurant: Fail to store utensils in manner preventing contamination - Corrected During Inspection
20171123,a2j0f0000015NeGAAU,Restaurant: Fail to maintain all surfaces clean and in good repair - Corrected During Inspection
20171123,a2j0f0000015NpmAAE,Banquet Hall: Fail to maintain all surfaces clean and in good repair - Corrected During Inspection
20171123,a2j0f0000015MwRAAU,Restaurant: Fail to provide thermometer in temperature controlled room/compartment used to store hazardous food - Corrected During Inspection
20171123,a2j0f0000015MwRAAU,Restaurant: Fail to wash hands before resuming work - Corrected During Inspection
20171123,a2j0f0000015MwRAAU,Restaurant: Fail to use basin only for handwashing of employees - Corrected During Inspection
20171123,a2j0f0000015LdTAAU,Restaurant: Fail to ensure floor of food handling room kept clean and in good repair - Not In Compliance
